id,video id,author,author id,text,label,annotator notes,text_length
UgzyP4wy6YWW-zIS5Wd4AaABAg.9wpgLZeNe7T9xIx9X7GYsv,aEJNEOt3CZs,@ashauthay2347,,"My respect to these people!!
🙏🙏🙏🌹🌹🌹🌹🌹🌹🌹",N,"Confidence: Medium | The comment 'My respect to these people!!' expresses admiration and respect towards individuals featured in the video. However, it does not specify who 'these people' are or what actions they have taken. Therefore, it's impossible to determine if the respect is for actions that support Palestine or Israel, or for something else entirely.",39
UgypSzCyHMe-DUXTFWF4AaABAg,aEJNEOt3CZs,@blazenamber9176,UCvx7h-WJjLmRfbYYeIuwnbg,"They can all go pound sand
 Canadians do not side with terrorists.",I,"Confidence: High | The comment states, 'They can all go pound sand. Canadians do not side with terrorists.' This is a strong expression of disapproval and a clear rejection of those labeled as 'terrorists'. In the context of the Israel-Hamas war, this sentiment, especially when explicitly stating 'Canadians do not side with terrorists,' often implies support for Israel's position against groups like Hamas, which Israel designates as terrorist. The phrase 'go pound sand' is dismissive of the opposing side.",66
UgxjUvVobgCzMpHnfbp4AaABAg,aEJNEOt3CZs,@zakirhusin5740,UChpo539R67Rag-108_f3CxA,"Free PALESTINE 🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴

Support from India ❤❤❤",P,"Confidence: High | The comment explicitly states 'Free PALESTINE' and uses emojis associated with Palestine, indicating strong support for the Palestinian cause.",51
UgyTAxtYvNrTdka965F4AaABAg.9wqFPCrnXgL9xGLfsFRyJs,aEJNEOt3CZs,@mikegery2990,,@@joshwatson9725lier . Your act by killing and steal lands made others against you .,P,"Confidence: High | The comment criticizes actions attributed to 'you' (implicitly Israel, given the context of the video) as 'killing and steal lands', which are common criticisms from a pro-Palestinian perspective.",84
UgyVwakEx-linhbfi154AaABAg.9x1bJ_triPu9xUNBZZnFLX,aEJNEOt3CZs,@nithin6654,,@@thatguala do you know about kashmiri hindu genocide done by Muslim,N,"Confidence: Medium | This comment shifts the topic to a different conflict ('kashmiri hindu genocide done by Muslim') without directly addressing the Israel-Gaza war, making its stance on the latter unclear.",68
UgyznLzGCrVYkrSJfkN4AaABAg.9xb0RP6O6qK9xczYFtwSWs,aEJNEOt3CZs,@creativesafi,,"The benefit they are doing this is in Torah my friend.  'Thou shalt not kill', Exod. 20:13 and in Deut. 5:17. They are true to their believe unlike zionists.",P,"Confidence: High | The comment contrasts the actions of 'them' (likely referring to Palestinians or Hamas) with 'zionists' and cites biblical commandments against killing, framing 'them' as adhering to their beliefs in contrast to Zionists. This frames Zionists negatively and implies support for the other side.",157
UgwE2udX9_EX2DMnOrh4AaABAg.9x5Zqud0Ojg9x5rnCsFMzQ,aEJNEOt3CZs,@creativesafi,,"They have taken time out from their busy lives because they know this genocide is not self defence but pure hatred. They stand in support of stopping this hatred of purposly killing civilians because they know when they die, they will be questioned about what they did to stop the wrong. The purpose of their life is not to just make money.  Why is it not sickening for you to see an entire ethenic group of people that are oppressed are now being killed? Why cant you see human lives as human lives? You are supporting to justify the illigal genocide so much so that you call a poor people whose land and homes are seized and are called 'animals' and litrally treat them lower than animals. Jews went through the same at Holocast at which time the people supported jews humans first, not Christians or Muslims.",P,"Confidence: High | The comment uses strong language like 'genocide', 'pure hatred', and 'purposly killing civilians' in relation to Israeli actions, and describes Palestinians as an 'oppressed' ethnic group being 'killed' and treated 'lower than animals'. It explicitly criticizes the justification of this 'illegal genocide' and draws a parallel to the Holocaust, all indicative of strong support for Palestine.",811
UgwHqrW0mzk6xRMr91Z4AaABAg.9x3iffc1Uox9xnBly81PSD,aEJNEOt3CZs,@RogerLewis-ey2tt,,No. They are AGAINST the IDF wolves,P,"Confidence: High | The comment directly contrasts 'wolves' (implying aggressors) with an unnamed group, stating 'They are AGAINST the IDF wolves.' This phrasing frames the IDF as predatory and suggests opposition to their actions, aligning with a pro-Palestinian stance.",35
Ugyp2ecIyt-0mIe4KcN4AaABAg,aEJNEOt3CZs,@libafried5840,UC9ztXo3wgb6AElXbXJqTocg,"They live in a world of illusion. They are hated just as much as the ""Zionists"" despite the comments here about ""loving the real world"". They should live in Gaza with their beloved Falestinians and let's see how it goes...",P,"Confidence: High | The comment uses derogatory language like 'hated' and 'beloved Falestinians,' and sarcastically suggests the subjects 'live in Gaza.' This tone is critical of those who allegedly support Palestine and expresses disdain for Palestinians, implying the author's strong opposition to the Palestinian cause and support for the Israeli perspective.",222
Ugzq-vcxE50lTygRzSd4AaABAg,aEJNEOt3CZs,@sea302,UCmzmyiMnvRfre41zVYdtXOw,Which part of Palestine do you want free? Which part of Palestine is occupied?,N,"Confidence: High | The comment poses direct questions about specific territories and the definition of occupation ('Which part of Palestine do you want free? Which part of Palestine is occupied?'). This suggests an attempt to understand or clarify the situation rather than take a definitive stance, indicating neutrality or a desire for more information.",78
UgxqlZW8TYbDmQwa3rd4AaABAg.9wtWUjDyTcH9xmutTWeNWX,aEJNEOt3CZs,@justjim4933,,@@waspwrap1235 pew reseach center 8 of 10 us jews say caring about isreal is an essential part of what being jewish means,N,"Confidence: Medium | The comment references a Pew Research Center statistic about US Jews' identification with Israel. While it provides factual information, it doesn't explicitly endorse or condemn either side of the conflict, leaving the author's personal stance unclear. It could be used to support either an Israeli perspective or to highlight a demographic trend without explicit advocacy.",121
UgysXzfL0zf2OARj-Vt4AaABAg,aEJNEOt3CZs,@1978TAR,UCta8xu01JVTkUIgjfuh2aGw,👮👮‍♂️👮🤘🇺🇲I LOVE THE REAL❤️ JEWS🇺🇲👮‍♂️👮👮,I,"Confidence: High | The comment expresses strong positive sentiment towards 'the real Jews' using emojis associated with support and patriotism (flags, police officer emojis often used for security forces). The capitalization and repetition of 'LOVE' convey enthusiastic support, which in the context of the Israel-Hamas war, typically aligns with a pro-Israel viewpoint, especially when coupled with expressions of national pride (🇺🇲).",39
UgxrehLkULkEsVhiPAZ4AaABAg,aEJNEOt3CZs,@maureenbowdich664,UCmRNEIBoLsM-b3h9FZxvyBw,Are these people insane.Hamas will not put down their guns.You should concentrate your efforts on asking hamas to lay down their guns but YOU IDIOTS KNOW THIS IS NOT GOING TO HAPPEN.,I,"Confidence: High | The commenter expresses frustration with a perceived inability to get Hamas to lay down their guns, implying that Hamas is the primary obstacle to peace and that efforts should be directed towards them. This framing aligns with a pro-Israel stance by highlighting Hamas's actions as the root cause of continued conflict.",182
Ugy1SbqlQC-7R1er7Bh4AaABAg,aEJNEOt3CZs,@LisaYuen-qk4qx,UCNE4pU2hi7SrgIq-Z61v2Qg,No B#####,N,"Confidence: Low | The comment is extremely brief and uses an expletive. Without further context or elaboration, it is impossible to determine the commenter's stance towards the Israel-Gaza conflict.",9
UgwqbhGY9vDd-6RwAhp4AaABAg,aEJNEOt3CZs,@surferdan1527,UCXuygc-CeavY20s1b6SZHFA,Real Jews....Real Jews are fighting for Israels safety and future. Go there and see the truth...shame on you,I,"Confidence: High | The commenter states that 'Real Jews' are fighting for Israel's safety and future, and urges the recipient to 'Go there and see the truth.' This strongly supports Israel and criticizes those who do not align with this view, indicating a pro-Israel stance.",108
Ugy4nJ_IU09HqlQpGFZ4AaABAg.9xhPgYYPZl89y7f3MEEkk1,aEJNEOt3CZs,@laztavus,,you mean the ones that aren’t in Israel,P,"Confidence: Medium | The comment 'you mean the ones that aren’t in Israel' is a response to a preceding comment (likely about Jewish people). In the context of the Israel-Gaza war, this phrasing can be interpreted as a subtle critique of the current situation, possibly implying that certain Jewish individuals or groups are being displaced or are not safe within Israel, or conversely, that 'real' Jewish people exist outside of an Israeli context that is problematic. Without the preceding comment, it's ambiguous, but it leans towards a critical view of the status quo, often found in pro-Palestinian discourse.",39
UgyMIHAo23Thdcfsg554AaABAg.9x3IPVTAy4z9xnBdCbKhfa,aEJNEOt3CZs,@RogerLewis-ey2tt,,Israel has turned Gaza into an abbatoir.  Maybe Palestinian flesh for kosher burgers?,P,"Confidence: High | The comment explicitly states 'Israel has turned Gaza into an abbatoir,' which is a strong and graphic condemnation of Israel's actions and their impact on Gaza. The reference to 'Palestinian flesh for kosher burgers' is highly critical and uses inflammatory language to criticize Israeli actions, aligning with a pro-Palestine stance.",85
UgwbgjIZtswlntIK9AR4AaABAg,cunHHuxxkvk,@user-in3du9bp4b,UC9wLzQSrOU0-3phmNTn3wMg,Jay shree ram🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,N,Confidence: Low | The comment expresses a religious slogan unrelated to the conflict. There is no indication of support for either side.,25
UgyWd2a2XHUZThtaK8F4AaABAg.9yORTCGDsGm9yjUXL6vZBr,cunHHuxxkvk,@nakano-ariko,,Ram military 💣💥,N,"Confidence: Low | The comment mentions 'Ram military' which, without further context, does not clearly indicate support for either side of the conflict. It could be a general statement or a misunderstanding.",15
UgzhK4fQnALrItN6l-h4AaABAg,cunHHuxxkvk,@k0th0maunofficial,UC9wLzQSrOU0-3phmNTn3wMg,I hate Ronaldo now 💔,N,"Confidence: Low | The comment expresses a negative sentiment towards a football player, which is unrelated to the Israel-Gaza conflict.",20
UgzVCSJqqpw1HPAYFKd4AaABAg,cunHHuxxkvk,@Mohammad-mr7ue,UCoeoD09CSNE2UoZGa2vHsYg,Real hero ronaldo,N,"Confidence: Low | The comment expresses a positive sentiment towards a football player, which is unrelated to the Israel-Gaza conflict.",17
UgywkZjhWjWqX8ovnNN4AaABAg,cunHHuxxkvk,@THE-VOID-WORLD,UCpAoqFmwprTEhM0Hbc97XUQ,Reason is Qatar,N,"Confidence: Low | The comment mentions 'Qatar' as a reason, but without any further explanation, it is unclear what this refers to in relation to the conflict. It could be about various geopolitical or economic factors and does not clearly support either side.",15
UgzF5eCqus6TkhyHHYt4AaABAg,cunHHuxxkvk,@Prezlerplayz,UCd-PFINxqWioL4LHrBOdDPA,of course i like Ronaldo and little bit Messi cause he is israel,N,"Confidence: High | The comment discusses liking football players Ronaldo and Messi. The mention of Messi being 'israel' seems to be a misunderstanding or misattribution, as Messi has no known direct affiliation with Israel that would indicate a political stance on the conflict. The core of the comment is about sports preferences.",64
UgxRg-BDOJfrO-T24NN4AaABAg.9yDSJIl1UWE9yDkS0k4d-9,cunHHuxxkvk,@indiaball9406,,His nail worth more than your family bloodline,N,"Confidence: High | This comment is an insult directed at another user, comparing their worth unfavorably to someone's 'nail.' It does not contain any discernible reference to the Israel-Gaza conflict, its actors, or its political dimensions.",46
UgzjqviEP8QhBcg2paV4AaABAg,cunHHuxxkvk,@pvgame4767,UCSuV8IpzpbsOWo1o8_W0hGg,Noo Sunil chatri,N,"Confidence: High | The comment expresses disappointment regarding 'Sunil Chhetri,' who is a well-known Indian footballer. This is a comment about sports and likely relates to a match or player performance, with no apparent connection to the Israel-Gaza war.",16
UgwO1VPJ-sNKZSNDpyF4AaABAg,cunHHuxxkvk,@pushkartripathi431,UCZwNdL1bv1AxJYUwOjjdhlw,Jai shree ram,N,"Confidence: High | 'Jai Shree Ram' is a Hindu religious slogan. While it can be used in various contexts, in isolation and without further information about the video or surrounding conversation, it does not convey a stance on the Israel-Gaza conflict.",13
UgzSZ7o9Xjq76kERdvJ4AaABAg,cunHHuxxkvk,@Ranveersahu-de7qn,UCdk3M9ogEFCq8mNz3U3SYrg,Ky ky jhuth bolker nafrat faila rhe ho,N,"Confidence: Medium | The comment translates to 'Why are you spreading hatred by telling lies?' This comment expresses a general sentiment against lying and spreading hatred. While it could be a reaction to content related to the conflict, the comment itself does not specify which side is spreading lies or hatred, making its stance on the Israel-Gaza war unclear or potentially neutral against misinformation from any source.",38
UgyQGkZyH6qjoZk3BiN4AaABAg,k0CfyHTmb4Q,@butahuruf1655,UCBSkx_KOlJjdUu1SUo4g0AA,I'm from Indonesia I Stand With Israel,I,Confidence: High | The comment explicitly states 'I Stand With Israel'.,38
Ugya0v4El-M7HLp3k0Z4AaABAg,k0CfyHTmb4Q,@user-lv6dz8qe3g,UCumaf2O6xg9qQwLo1_Wv5wg,"I.D/F ki,,lled 20,000 civilian 10,000 kids under 15 😢, but still some indian guys sup.port it I really wander your humanity😢.  I love India and Indian so much because they are very kind people. Indian and Palestine have same history of British colonization and the father Mahatma Gandhi was in support of freedom of Palestine.... You cant change the history as will. Stop laying",P,"Confidence: High | The comment criticizes the killing of civilians and children by the 'I.D.' (implicitly the IDF), expresses support for Palestine, and references historical ties and figures like Mahatma Gandhi supporting Palestinian freedom.",378
