id,video id,author,author id,text,label,annotator notes,text_length,vader_compound,vader_pos,vader_neu,vader_neg,vader_label,textblob_polarity,textblob_subjectivity,textblob_label,INSULT,PROFANITY,SEVERE_TOXICITY,TOXICITY,IDENTITY_ATTACK,THREAT
UgyqVlv64kyMhFW0jW14AaABAg,J4CpNOOkN2U,@darwisyahkamarudzaman3095,UCF60FQa4RGlMBle23Mb_aUQ,There is no guarantee that the hostages are still alive knowing that IOF bombed the crap out of Gaza,P,"Confidence: High | The comment directly links the uncertainty of hostage survival to Israeli actions ('IOF bombed the crap out of Gaza'), attributing danger to Israel's military operations, thereby supporting the Palestinian perspective and criticizing Israel.",100,-0.1877,0.113,0.697,0.189,negative,-0.35,0.6000000000000001,negative,0.47384647,0.46460027,0.04666401,0.54325575,0.381025,0.22514746
Ugx4hhffFay_JWm55XN4AaABAg,oFXpM65BbOc,@joyfullyenjoy,UCdGQoDDA_YWstFXDDe2SAnw,Land Of the philistines  and who is fighting?,P,"Confidence: Medium | The comment refers to the 'Land of the Philistines' and questions who is fighting, which implies a historical or territorial claim for Palestinians and questions the current conflict dynamics in a way that leans towards acknowledging Palestinian historical presence.",45,-0.3612,0.0,0.737,0.263,negative,0.0,0.0,neutral,0.01819439,0.019485557,0.0035095215,0.08874765,0.05612817,0.011974656
Ugx3TQMLBByCHBt612R4AaABAg,94fRbT-poEk,@rehanputramaulana5060,UCwGi7SM_rVhEyt3ZFpfCpDA,Free Palestina,P,Confidence: High | The comment 'Free Palestina' is a direct and unambiguous expression of support for Palestine.,14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010970897,0.019690514,0.0029182434,0.036634352,0.022791367,0.009592636
UgzvSzt_do5oKTDt5G94AaABAg,kbQLe9tBuak,@Hijabilover102,UCkhYYCwHvxVr9VU4_Mfe5UA,Free Palestine 🇵🇸 ❤,P,Confidence: High | The comment 'Free Palestine 🇵🇸 ❤' is a direct and unambiguous expression of support for Palestine.,19,0.8176,0.714,0.286,0.0,positive,0.4,0.8,positive,0.009355888,0.017436003,0.002822876,0.025203144,0.01565665,0.008414571
UgzbusUaLY21u5VBlQt4AaABAg,pCnw2gBkhas,@ZeaWa-gv7qk,UCYaXsYrTT2wgxPb7ggqGg5g,🇵🇸free,P,"Confidence: High | The comment uses the Palestinian flag emoji (🇵🇸) and the word 'free', which is a common slogan used by those advocating for Palestinian liberation.",6,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.013250912,0.022559889,0.0027656555,0.033334624,0.011247349,0.009385503
UgyPP2ywIFXV7OgYnRt4AaABAg.9vmx_Y_PnYY9wSefMfVRUM,NyTA_YY42NA,@Hafxbecookinghere,,​@@Lilsena-hu5uqIsrael are the real terrorist,P,"Confidence: High | The comment explicitly states 'Israel are the real terrorist', which is a direct criticism of Israel and aligns with pro-Palestinian discourse.",45,-0.6908,0.0,0.46,0.54,negative,0.2,0.3,positive,0.42367843,0.24727546,0.16960317,0.54325575,0.6007182,0.09929679
UgwDLxGHQ4h1t66Ymvd4AaABAg,r3gq1MQC61A,@desnikaefni9271,UCl8lf27wp0Jylxx36hS2oqQ,Free Palestin 🇵🇸🇵🇸🇵🇸😘,P,"Confidence: High | The comment states 'Free Palestin' and includes Palestinian flag emojis, demonstrating support for Palestine.",21,0.7269,0.55,0.45,0.0,positive,0.4,0.8,positive,0.0129089095,0.024131214,0.004558563,0.053295042,0.039456755,0.010705971
UgyeGkWc1i_l-z1S-Gd4AaABAg,hJw7KoThhDA,@abdullatifeldanab1601,UCpoFG_j1kg2TpQ4WD7vOFEA,A barbaric oppressor that is bloodthirsty for palestinians bloof even after slaughtering  decades!!!!,P,"Confidence: High | The comment describes Israel as a 'barbaric oppressor' and 'bloodthirsty for palestinians blood,' which is a strong condemnation of Israel's actions and a clear expression of support for Palestinians.",101,0.0,0.0,1.0,0.0,neutral,-1.0,0.9,negative,0.3470427,0.1612468,0.024866661,0.4574824,0.38215697,0.34804323
UgyUj2S2IU4eWqzCNTV4AaABAg,0PK7Gg6fKzI,@shubhamkhare1551,UCug7Z2P_Vay6nz7Wkb_i_ng,"I am from India and I am a fan of both of you brothers, but my brother, what is happening in Palestine today is also the reason for these people themselves supporting terrorism and spreading terrorism. Now they are getting the fruits of their deeds",P,"Confidence: Medium | The comment states, 'what is happening in Palestine today is also the reason for these people themselves supporting terrorism and spreading terrorism. Now they are getting the fruits of their deeds'. While the phrasing is somewhat accusatory towards Palestinians, the context of 'what is happening in Palestine' and the implication of consequences being received point towards a critique of the situation that is framed by the conflict, and the blame placed on Palestinians for 'supporting terrorism' can be interpreted as a veiled criticism of Israeli actions that might be perceived as contributing to such a situation, or it can be seen as a direct blame on Palestinians which leans towards supporting Israel. However, given the focus on Palestine and the phrasing of 'getting the fruits of their deeds', it's more likely to be a perspective critical of the current state of affairs that is impacting Palestine, and thus indirectly aligns with P's concern for Palestinian issues, even if framed harshly.",248,-0.8834,0.093,0.691,0.216,negative,0.25,0.25,positive,0.07745308,0.05168226,0.012962224,0.2667042,0.28034934,0.042985857
UgyKHmN9RDhaI0RkJBl4AaABAg,z3Mh32ysFOw,@alijee1205,UCZs-R-Q1p3-jEx05j03GPbw,Israel lost their tanks and war weapon 387 so all knows who is winning,P,"Confidence: High | The comment claims Israel has lost a significant number of tanks and weapons, and asserts that 'all knows who is winning.' This framing of Israeli losses and implied Palestinian success strongly supports the Palestinian perspective.",70,-0.6124,0.156,0.459,0.385,negative,0.5,0.75,positive,0.025800243,0.030138692,0.008010864,0.1693855,0.11047905,0.04363242
UgwPoyQCIw4J0XibAO94AaABAg.9xesNGqCNKA9xq6EGQmJHN,YawTvHfHa2Y,@randomweeb313,,If u haven't read the quran don't spread misinformation about it u unhinged f*cking zionist u have left 6 unhinged comments on this video u genocide defender sicko,P,"Confidence: High | The comment uses strong accusatory language towards the previous commenter, calling them an 'unhinged f*cking zionist' and a 'genocide defender sicko'. This language is indicative of strong opposition to Israel's actions and support for the Palestinian cause.",163,0.3318,0.115,0.885,0.0,positive,-0.3,0.4,negative,0.755201,0.7246992,0.52891463,0.9061063,0.57554024,0.2836219
Ugz_DGt240DCLCnBfHd4AaABAg,aEJNEOt3CZs,@sadiashafiq7910,UC-GgmliggddEPRNfxbieWvw,Free Palestine,P,Confidence: High | The comment 'Free Palestine' is a direct and widely recognized slogan advocating for Palestinian liberation and rights. This clearly aligns with supporting Palestine.,14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010438894,0.019280603,0.0027656555,0.036634352,0.022791367,0.009592636
UgwgX99sfcbW_Ph3i894AaABAg,SDfIyADXiLQ,@aspushsangma3739,UCaRfhY70GaBmPc_dLfYku3Q,Puck you why you will support palestine,P,"Confidence: High | The comment 'Puck you why you will support palestine' is aggressive and dismissive towards those who support Palestine, implying opposition to that stance.",39,0.4019,0.31,0.69,0.0,positive,0.0,0.0,neutral,0.0838533,0.14313951,0.023076924,0.34757367,0.25140062,0.35782173
UgwC-DYk-vgDSvbrA-p4AaABAg,dfCaVPEIs-s,@K.Amasterdam,UCK4Gz_s5cscH-VoGHT7SC0A,Isreal is evil😢,P,"Confidence: High | The comment 'Isreal is evil😢' uses a negative and emotional descriptor for Israel, implying strong disapproval of its actions and a supportive stance towards those who oppose it, which in this context is Palestine.",15,-0.8176,0.0,0.286,0.714,negative,0.0,0.0,neutral,0.40243408,0.26607355,0.16960317,0.584095,0.6007182,0.030278467
UgyQIc_XuXCSUnOKYDd4AaABAg,t6JteF8tG_U,@hijy9190,UCxPSqFIv1jd8qOVlQNP1uRQ,Free palestin ❤🇵🇸🇵🇸,P,"Confidence: High | The comment explicitly states 'Free palestin' and uses Palestinian flag emojis, clearly indicating support for Palestine.",19,0.5106,0.524,0.476,0.0,positive,0.4,0.8,positive,0.010590895,0.018597418,0.0032424927,0.035691574,0.022188433,0.009696201
UgxGOuUqXR_2KJglILR4AaABAg,K0jQaK6qKT8,@appropertisby,UCqicDctWaEmw6dDXTCmVgVQ,"There is only palestine, irahell never exist",P,"Confidence: High | The comment states 'There is only palestine, irahell never exist', which is a strong and unequivocal statement of support for Palestine and rejection of Israel.",44,0.0,0.0,1.0,0.0,neutral,0.0,1.0,neutral,0.1469393,0.22703624,0.023076924,0.37751234,0.38445538,0.04880493
UgyKbS2q9bajlIa7XtF4AaABAg,Y3SWTHBa7dQ,@LayachiAdam-sw8tp,UCua8W92Gwqak-XH6ngijT0Q,change to humans,P,"Confidence: Medium | The comment 'change to humans' is brief and context-dependent. However, in the context of the Israel-Gaza war, calls to 'change to humans' often imply a critique of actions perceived as inhumane, which can be used to criticize actions of either side. Given the general discourse, it is more likely to be a critique of perceived Israeli actions, thus leaning towards a Palestinian support stance. However, it's not explicit.",16,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.020708188,0.023584666,0.004081726,0.08479069,0.01374736,0.014220826
UgxLZOvh3-Jnp7Qhl4Z4AaABAg,gn6Exw-sVeY,@SajidShaikh-jg3fe,UCvvFL50BwVBhQ3sRhWNCJPg,see how it feels....what abt palestenians..???#free palestine🇵🇸,P,"Confidence: High | The comment 'see how it feels....what abt palestenians..???#free palestine🇵🇸' directly equates the experience being discussed to that of Palestinians and uses the hashtag #free palestine, indicating strong support for Palestine.",63,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.017614283,0.02344803,0.004825592,0.10826672,0.0775651,0.012906751
UgyQiuASLCRRjdlVBJN4AaABAg,apiFdpIP8iE,@torstenburmeister3816,UCEfM2ResD_dU3EKRxA24pnw,free palestina,P,Confidence: High | The phrase 'free palestina' is a direct and common expression of support for Palestine.,14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.012224905,0.02167175,0.0032615662,0.050326355,0.03223813,0.010887212
Ugzfg1VgL2AbZG7xta94AaABAg.9wGQMicSU5P9y-ENX16zyv,YQr4ckm8Ytg,@Gee-xb7rt,,"@@danielecariati3977 God's chosen aren't a bunch of Eastern Europeans. You can lie all you want , it doesn't make it true, it makes you a liar.",P,"Confidence: High | This comment directly refutes the previous comment's religious justification for Israeli ownership of the land, implying a disagreement with the pro-Israel stance and potentially aligning with a pro-Palestinian view by challenging the premise of divine right for Israel.",143,-0.6522,0.043,0.768,0.188,negative,0.35,0.65,positive,0.5208188,0.14313951,0.013866014,0.47772613,0.10221587,0.00899713
UgxyxaJYibkB1HbdduZ4AaABAg,yMCEP7rCCwA,@user-tw1hr3ts1k,UCeBkYQOzuefaidRXwHEbdsw,Free Palestina,P,"Confidence: High | The comment explicitly uses the phrase 'Free Palestina,' which is a direct call for Palestinian liberation and self-determination.",14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010970897,0.019690514,0.0029182434,0.036634352,0.022791367,0.009592636
UgyugPTnc5aVsLwEXRt4AaABAg,nA4Mtcd4lko,@andishae2699,UCgkFW074X3Z3wShVmuP6P5Q,Ditch UN and it's wings if you really wish to be free.,P,"Confidence: Medium | The comment suggests ditching the UN and 'its wings' for freedom. In the context of the Israel-Gaza conflict, criticism of international bodies like the UN often stems from a perception that they are not adequately protecting Palestinian rights or are biased. This aligns with a pro-Palestinian viewpoint.",54,0.7425,0.386,0.614,0.0,positive,0.3,0.5,positive,0.017936565,0.013234417,0.001707077,0.04834723,0.0052166977,0.010369381
Ugy0Ymu0yatafaBBJ_94AaABAg,TDXGEdqpro4,@user-we1lw5yt2z,UCbs4GRCtFBhjgZ-EOdFl9AA,"Where will these innocent people go? The culprits have always been the Europeans. Had they not persecuted the Jews, they wouldn’t have felt the need to create their own Jewish state in a land that belonged to a different nation.",P,"Confidence: High | The comment explicitly blames Europeans for the creation of Israel, framing it as a state created in land that 'belonged to a different nation,' thus supporting the Palestinian narrative.",228,0.6664,0.149,0.851,0.0,positive,0.275,0.575,positive,0.18728738,0.084844165,0.017739398,0.3666224,0.44690517,0.02492592
UgxbW_d-f3O9x5f4GQl4AaABAg,Gvneo-XdnHY,@khansaelkady9807,UCx-RuZKbzkgQX0oaRFUiBZw,Free palistine,P,Confidence: High | The comment 'Free palistine' (misspelled) is a clear expression of support for Palestine.,14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.011654901,0.020646973,0.002746582,0.038519915,0.02138452,0.010058682
Ugz02ANnJe1FBZyS2lJ4AaABAg,pCnw2gBkhas,@qiyans.diaries,UC6WHktmnRBFvxZVfRCb12ig,Free Palestine❤,P,Confidence: High | The comment 'Free Palestine❤' clearly indicates support for Palestine and its cause.,15,0.8176,0.789,0.211,0.0,positive,0.4,0.8,positive,0.009678889,0.017504321,0.002708435,0.03192045,0.019676208,0.009074804
UgyCrkZtpKCeq0D2hjF4AaABAg,Cp5EXSVDQ_s,@masita-cm7mx,UCh_BUQXtOCfxvtHT8WyQG4Q,Masyaallah ilove Palestina free Palestina from Indonesia ❤🇮🇩🇵🇸🤲🏻,P,"Confidence: High | The comment explicitly states 'ilove Palestina' and 'free Palestina', indicating a clear supportive stance towards Palestine.",64,0.5106,0.191,0.809,0.0,positive,0.4,0.8,positive,0.01890341,0.0166845,0.0063705444,0.054037213,0.04512853,0.009385503
Ugy_Kg0dqaANP5HmwwB4AaABAg,0NlBvhCz9uE,@reyanmir3086,UCV0BM9ORlbqf2q3WdbBAVHw,At the end Palestine will win and u will know who r muslims and u r just some countries who support israel,P,"Confidence: High | The comment predicts a Palestinian victory and criticizes countries that support Israel, clearly indicating support for Palestine.",106,0.7579,0.245,0.755,0.0,positive,0.8,0.4,positive,0.058475737,0.06395709,0.015415368,0.25462922,0.2803029,0.0475118
UgwBlo4YfEfgF_tetKN4AaABAg,2UR46MzJsiQ,@faridaali3218,UCrXC533E1EuhXpAeoxdEOLA,"why we have to see him.... forget about listening......
show some humanity al Arabia",P,"Confidence: Medium | The comment 'why we have to see him.... forget about listening...... show some humanity al Arabia' suggests a critique of a particular person or narrative, and the plea to 'show some humanity' in the context of the conflict, along with the mention of 'al Arabia' (which often covers Middle Eastern affairs), leans towards a pro-Palestinian sentiment, implying a lack of humanity is being shown to Palestinians.",84,-0.2263,0.0,0.872,0.128,negative,0.0,0.0,neutral,0.033019636,0.015932998,0.0038909912,0.11347008,0.055218685,0.013528148
Ugx_uJDkaOm1Pd7pgwp4AaABAg,1Zc7RDyjF7M,@souadchouli7327,UCh0y7jXsWrlXzv3BubsUv3g,As an Algerian I can feel that Israel is a son of a b****,P,"Confidence: High | The comment uses a strong derogatory term towards Israel, clearly indicating a negative stance and implicitly supporting the opposing side.",57,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.6149945,0.6370159,0.3493117,0.74954444,0.6106996,0.016292779
UgysYIoxETRufFZ7jph4AaABAg.9y0nre_n6919y7fmykR5ZS,r8FaANdrd6Y,@ammarmustafa1950,,@@Clashroyalvuwhat’s pilistine??!!! It’s in PALESTINE the war is going on no where else and the people of PALESTINE is on their way to victory over the occupying enemy ✌️🇵🇸🇵🇸🇵🇸🇵🇸✌️💪❤️❤️❤️❤️,P,"Confidence: High | The comment uses the term 'PALESTINE', refers to an 'occupying enemy', and expresses hope for 'victory', all indicating strong support for Palestine.",189,-0.8965,0.0,0.783,0.217,negative,0.0,0.0,neutral,0.047349896,0.04216301,0.02116089,0.28087774,0.24970764,0.1348172
UgydzXAeCKCpOynV1bZ4AaABAg.9yFfNIfPl0k9yFfyybg4er,poeaBhkUlJM,@David-mr4gr,,They wouldn't need to throw stones if you would only stop stealing their land.. there is zero remorse for what occurred to the Jews in the 40's.. it seems there was a purpose,P,"Confidence: High | The comment criticizes Israel's actions by stating they are 'stealing their land' and implies a lack of remorse for past events, aligning with a pro-Palestinian perspective.",174,-0.7906,0.0,0.789,0.211,negative,0.0,1.0,neutral,0.1662211,0.1184936,0.023076924,0.36095104,0.39207554,0.07629784
UgycXX9As5O9PeFbdYJ4AaABAg,7kyw26HzxrY,@terrancecharles2169,UCfkul2YmDo9pbr-4xRGvtKw,That what happened when you imprisoned 2.2 Palestinian..,P,"Confidence: High | The comment directly links the current situation to the 'imprisonment of 2.2 Palestinian', framing it as a consequence of Israeli actions and a justification for Palestinian grievances, thus supporting Palestine.",56,-0.4588,0.0,0.7,0.3,negative,0.0,0.0,neutral,0.032799274,0.027137227,0.008964539,0.24282593,0.24462871,0.08396416
UgyTrhz2IEXitAvk0KJ4AaABAg,ohfeT8X1XRI,@mahebubpanjwani8322,UCqQfmTMRT6wxNAsiEqF6s0w,"Surely that must be a war crime...blowing up a school...and the disgusting celebrations of the Jewish soldiers..do do they not realise they have killed innocent children, disgusting. Is there even a difference between the zionists and the nazis. One killed hundreds in gas Chambers and the other with a single bomb supplied by the west. Speak up about the war crimes being committed in your name, your silence speaks volumes on your complicity",P,"Confidence: High | This comment explicitly calls actions 'war crimes,' condemns celebrations of Israeli soldiers, likens Zionists to Nazis, and criticizes the West for supplying weapons. These are all strong indicators of a pro-Palestinian stance.",443,-0.9698,0.076,0.648,0.276,negative,-0.1773809523809523,0.4642416225749559,negative,0.4718924,0.22723788,0.067522444,0.50789946,0.5135796,0.34804323
UgxuO3Bu9mc6FOlGT3J4AaABAg,U4kbzdT28V8,@azwienkhresna207,UCTLns5nKco_1A3g27HiayhQ,They just talk while people dying in gaza,P,"Confidence: High | The comment criticizes inaction ('They just talk') while people are suffering ('dying in gaza'), which aligns with a Palestinian-centric view of the human cost of the conflict.",41,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.0813853,0.114160895,0.023076924,0.35186127,0.28622448,0.3203622
Ugx6iN4GMQD_poau4614AaABAg,nA4Mtcd4lko,@fardah2663,UCGJ7FuKawbOJ1tE6SBM3a2Q,Thank you mr. Malema! You have the gut to say the truth,P,"Confidence: High | The comment thanks 'mr. Malema' for having the 'gut to say the truth,' implying agreement with whatever truth Malema has spoken, which in the context of the other comments seems to be critical of Israel and its allies.",55,0.6239,0.337,0.663,0.0,positive,0.0,0.0,neutral,0.018065477,0.01627459,0.0012683868,0.03309893,0.0037182847,0.007197669
UgyOu2PUV6iJAHT3mcl4AaABAg,GUgHdByxs00,@riazkhan6230,UClKVqqTpWH7MDrSIEy3HOMw,Free Pala state❤🇵🇰🇵🇸🇪🇬❤,P,Confidence: High | The comment 'Free Pala state❤🇵🇰🇵🇸🇪🇬❤' explicitly supports the creation of a Palestinian state and includes the Palestinian flag emoji.,23,0.8176,0.6,0.4,0.0,positive,0.4,0.8,positive,0.011274899,0.016889455,0.0016880035,0.016964182,0.0062526376,0.007417747
UgwBJi4gShx-cc9i3954AaABAg.9wWNBDaJudX9wcCX0jNkTn,q1Xc3wd5ixY,@letstalk2820,,Everyone us talking about hamas attack did you know that rockes are made by iron pipes and only have impact they even did't explode. also some of them are hittted and most of them are blocked. but why no one talk about Israel attacking civilians hospital. This is just Hippocracy of hindu indian youtubers. just for sake of money they just using hater or indain people as a fuel to ren their channel,P,"Confidence: High | The comment heavily criticizes Israel's actions ('Israel attacking civilians hospital') while downplaying Hamas's actions, and accuses Indian YouTubers of hypocrisy. This indicates a strong pro-Palestinian stance.",399,-0.9201,0.0,0.828,0.172,negative,0.25,0.75,positive,0.35016364,0.22592722,0.035007052,0.47473195,0.46028158,0.13515437
UgxEqb9ir_jl9M90uXR4AaABAg,Y53ywX7_6Gk,@user-pr8qu2qg9r,UCA8EDjHEuz0j2qnit3apRXw,Free Palestina,P,Confidence: High | The comment 'Free Palestina' is a clear expression of support for Palestine.,14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010970897,0.019690514,0.0029182434,0.036634352,0.022791367,0.009592636
UgxiOQbAPf8YZtpuDgl4AaABAg,pQ3pNFvmDQc,@p3u3g3poultree7,UCvZG0SSCVyEeLHPVUPZ6lyw,AI generated Israeli propaganda. Can't take anything other than the civilian deathtoll seriously.,P,"Confidence: High | Similar to the previous comment, this one refers to 'AI generated Israeli propaganda'. The additional statement about taking the 'civilian deathtoll' seriously implies concern for Palestinian casualties, aligning with a pro-Palestinian stance.",97,-0.4019,0.0,0.748,0.252,negative,-0.1861111111111111,0.3805555555555555,negative,0.07365121,0.045670103,0.013285006,0.2854869,0.28034934,0.0824309
UgxpiZCm8OIlhlUsKDF4AaABAg,paPc6EE5-LA,@sarvinozkurbanova2321,UCEcq5olTCoyOv28THfmopog,UZBEKISTAN AND PALASTENE 🇺🇿🇰🇼🇺🇿🇰🇼🇺🇿🇰🇼,P,"Confidence: High | The comment lists Uzbekistan and uses flags in conjunction with 'PALASTENE', implying a connection and support for Palestine.",37,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.015264924,0.021808386,0.0051116943,0.040183347,0.021585498,0.009100696
Ugwkx-z5IFS9roQK_a54AaABAg,hJw7KoThhDA,@saberajiroobarkhan4547,UCcZoW8SIeBgQummPqgUoImA,Free Palestine free Palestine from Zionists atrocities,P,Confidence: High | The comment 'Free Palestine free Palestine from Zionists atrocities' is a clear and direct expression of support for Palestine and criticism of Israel (referred to as Zionists).,54,0.765,0.569,0.431,0.0,positive,0.4,0.8,positive,0.18480228,0.14578357,0.023076924,0.37751234,0.43896464,0.061736204
UgzDKRCqHZ-t1Sxynvx4AaABAg,b7iY8uEEg1c,@MohamedEusoff-jw8mm,UCN_lyHTGn1PbxCEhpsWcTQg,"Good to know of the "" chosen lunatics/pretenders) "" they are not only sadistic but voyeurs too. Must have picked them up from the Nazis. The problem when you think you are of a superior race , but mongrels & pretenders. You gave ""real"" Jews a bad name Zionists.",P,"Confidence: High | The comment uses highly derogatory language towards 'chosen lunatics/pretenders' and directly compares them to Nazis, strongly criticizing Israel and Zionism.",261,-0.3818,0.112,0.75,0.138,negative,0.18,0.6933333333333332,positive,0.5678696,0.3424554,0.16960317,0.5779532,0.5707127,0.024062606
UgxjvGwd7nC-fZZAuMh4AaABAg,pCnw2gBkhas,@saikfikri2110,UCw4NswbHv911qnv87mV2yfg,Free Palestine,P,"Confidence: High | The comment directly states 'Free Palestine', which is a clear indication of support for the Palestinian cause.",14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010438894,0.019280603,0.0027656555,0.036634352,0.022791367,0.009592636
UgxptUoCS_WYWd3IRdx4AaABAg,3hFD4Q2Ivto,@irmantong8594,UCO9a9_Lc-JVo2AK--sXMpjg,"We stand with you
Freedom for palestine",P,"Confidence: High | The comment explicitly states 'Freedom for palestine', which is a direct advocacy for Palestinian rights and self-determination.",39,0.6369,0.412,0.588,0.0,positive,0.0,0.0,neutral,0.008652883,0.015898837,0.0019931793,0.026499467,0.01565665,0.00951496
UgwJL7xBtw8BbQA_XlN4AaABAg,dkp_OjwSh0o,@user-ly6se1op2r,UCPIXHWtxoWHk8984XIg70sA,Israel is rather terrorists not Hamas,P,"Confidence: High | The comment directly states 'Israel is rather terrorists not Hamas,' clearly positioning itself against Israel and in support of the Palestinian perspective.",37,-0.6249,0.0,0.549,0.451,negative,0.0,0.0,neutral,0.27969417,0.15938593,0.023129508,0.4274071,0.4911651,0.049128212
Ugyp0ciRijE_IvN7L8R4AaABAg,3lFF7917bPM,@Fellowanimenerd,UCSmJorhfOZvi8xT0rh8HqQw,Can’t believe people actually support Israel it sickens me 😢🇵🇸❤,P,"Confidence: High | The comment explicitly states support for Palestine and disgust for those who support Israel, using a Palestinian flag emoji.",63,0.2023,0.314,0.409,0.277,positive,0.0,0.1,neutral,0.42167732,0.17473823,0.05025077,0.52272606,0.5498214,0.017328756
UgwDrjdapoSGEtJn5YZ4AaABAg,kbJwGIS_Jsw,@marcellolodu1955,UCnb_Dk5DepfdeBeYRr7zTlw,Free Palestina,P,"Confidence: High | The comment explicitly states 'Free Palestina', which is a direct call for the freedom of Palestine and aligns with supporting Palestinian rights and interests.",14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010970897,0.019690514,0.0029182434,0.036634352,0.022791367,0.009592636
UgwAPunA3wpz4dzzryR4AaABAg,RDO5VsziiIA,@darakhshanjabeen5914,UCxs_o6_KCwe6-537Rvu6gcg,"Today I saw a dream in which israel was bombarding us, in India...it was really scary 😢...#freepalestine🇵🇸❣️",P,"Confidence: High | The comment expresses a nightmare about Israel bombing India, accompanied by the hashtag '#freepalestine🇵🇸❣️'. This directly aligns with supporting Palestine and criticizing Israel.",108,-0.1708,0.206,0.565,0.229,negative,-0.5,1.0,negative,0.06889887,0.07999486,0.022322904,0.32764325,0.37507164,0.14485972
UgyDObRNu9juK0dD9pd4AaABAg.9xsndcrUa5p9xso-5b3yfQ,QmMlehD6HNQ,@astaghfirullah4406,,why wouldn't they return to THEIR  homes.?,P,"Confidence: High | The comment questions why 'they' (implying Palestinians) wouldn't return to 'THEIR homes,' which is a strong indicator of supporting Palestinian rights to return and implicitly criticizes the situation preventing it.",42,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.020385906,0.012038844,0.0021743774,0.07371122,0.016259583,0.008052089
UgwVnpgBe-GRW2RRiax4AaABAg,vU-iP5ywabk,@marcoonchi499,UClRpzAHbV4iojrzzgYJP8Cw,"These Jews are fighting against no body, what a shame.",P,"Confidence: Medium | The comment criticizes 'Jews' for fighting against 'no body,' which, in the context of the conflict, implies a criticism of Israeli actions and suggests they are initiating unjustified conflict.",54,-0.7783,0.0,0.473,0.527,negative,0.0,0.0,neutral,0.37733194,0.2453505,0.040387187,0.50789946,0.55803186,0.046218675
UgxH-mjuLGmE7OtQk014AaABAg,oaJRllUFNQE,@achyudianti3802,UCgIOy0HPwBgjpxEP7qv_oYQ,FREE PALESTINE❤❤❤❤❤,P,"Confidence: High | The comment unequivocally states 'FREE PALESTINE' with multiple heart emojis, leaving no doubt about the stance.",19,0.9799,0.807,0.193,0.0,positive,0.4,0.8,positive,0.010476895,0.017914234,0.004386902,0.034277402,0.020781586,0.009178371
Ugw9ixVT-pZhPtQdlDN4AaABAg,ahw2VfNA2hk,@nazrashaikh1752,UCxXlRgti5r9ZkrUf4Ni8dEw,Free Palestine,P,Confidence: High | The explicit phrase 'Free Palestine' is a direct and clear expression of support for Palestinian independence and rights.,14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010438894,0.019280603,0.0027656555,0.036634352,0.022791367,0.009592636
UgzEzvzO66z2nzLK7PZ4AaABAg,uNp7boZfPG4,@Jsralla1800,UCEtXJMerrwVT_zBVsdARy1Q,It's a concentration camp.,P,"Confidence: High | Describing Gaza as a 'concentration camp' is a strong criticism of Israeli actions and policies, aligning with a pro-Palestinian perspective.",26,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.028061481,0.04065997,0.008621216,0.17631748,0.053399716,0.018192071
Ugz0h5DDvxCzm8XKYdR4AaABAg,3sNR26d9tYc,@ABCheema-uk4hb,UCVC5tAe7MGk6SOZrZf1wy3Q,free free free Palestine,P,"Confidence: High | The comment explicitly states 'free free free Palestine,' which is a clear and direct expression of support for Palestine.",24,0.872,0.908,0.092,0.0,positive,0.4000000000000001,0.8000000000000002,positive,0.014884921,0.022559889,0.0050354004,0.08320791,0.049761772,0.010472948
UgzDQZoyhyPnH6tNQnh4AaABAg,emXYJPAFK4o,@arymaulana9813,UCZts15VCpWWEuqgS8vbfZRw,😂😂😂 Cowardly armies in the world can only take civilians and reporters hostage,P,"Confidence: High | The comment criticizes 'cowardly armies' for taking civilians and reporters hostage, which is a common criticism leveled against Israeli actions in this conflict, thus supporting Palestine.",78,0.7269,0.287,0.504,0.209,positive,0.0,1.0,neutral,0.45135358,0.19524631,0.02077355,0.43720075,0.14661247,0.032005094
